rank 0: start pid=523330 shape=collectives_sweep
rank 0: round 14600 ok checksum=10428844176796471625
rank 0: round 14625 ok checksum=6405560080243552494
rank 0: round 14650 ok checksum=8233441316003534199
rank 0: round 14675 ok checksum=16996170031667793993
rank 0: round 14700 ok checksum=13200670298191978874
rank 0: round 14725 ok checksum=8053846243617228154
rank 0: round 14750 ok checksum=15543914117602221984
rank 0: round 14775 ok checksum=17170049311836323423
rank 0: round 14800 ok checksum=613824503499808718
rank 0: round 14825 ok checksum=8089330088621548931
rank 0: round 14850 ok checksum=12294162524157875260
rank 0: round 14875 ok checksum=13363828666764955998
rank 0: round 14900 ok checksum=5497419907606330686
rank 0: round 14925 ok checksum=12722757432845830333
rank 0: round 14950 ok checksum=8532941580190934088
rank 0: round 14975 ok checksum=1617794255816739360
rank 0: DONE rounds=15000 checksum=4085141907534718933
