rank 6: start pid=523342 shape=collectives_sweep
rank 6: round 6900 ok checksum=9316164705583993874
rank 6: round 6925 ok checksum=11921397950997171141
rank 6: round 6950 ok checksum=10111513123078441660
rank 6: round 6975 ok checksum=1253511975652332203
rank 6: round 7000 ok checksum=4220484838866383608
rank 6: round 7025 ok checksum=12613483230534432104
rank 6: round 7050 ok checksum=6247966583964539667
rank 6: round 7075 ok checksum=16709146135649654548
rank 6: round 7100 ok checksum=16105425754365649413
rank 6: round 7125 ok checksum=11624804089048239831
rank 6: round 7150 ok checksum=17468847477019153042
rank 6: round 7175 ok checksum=8862932284149476569
rank 6: round 7200 ok checksum=16967229837787558848
rank 6: round 7225 ok checksum=1763755843981915282
rank 6: round 7250 ok checksum=17536479491086068072
rank 6: round 7275 ok checksum=17662248825249231793
rank 6: round 7300 ok checksum=14876217529872748328
rank 6: round 7325 ok checksum=9616956076076949077
rank 6: round 7350 ok checksum=7779436353817318447
rank 6: round 7375 ok checksum=16520524680797221403
rank 6: round 7400 ok checksum=2324925548359097584
rank 6: round 7425 ok checksum=4251979727032443528
rank 6: round 7450 ok checksum=15929549960874398758
rank 6: round 7475 ok checksum=14193598169290318760
rank 6: round 7500 ok checksum=17924492525981426663
rank 6: round 7525 ok checksum=1014940513795584932
rank 6: round 7550 ok checksum=17665499664003261458
rank 6: round 7575 ok checksum=9673976438341036732
rank 6: round 7600 ok checksum=14549257681175314444
rank 6: round 7625 ok checksum=6103019877262350156
rank 6: round 7650 ok checksum=13167651131510754733
rank 6: round 7675 ok checksum=18162082192679855137
rank 6: round 7700 ok checksum=5004633348130261254
rank 6: round 7725 ok checksum=7572875089595078468
rank 6: round 7750 ok checksum=7209348492851486566
rank 6: round 7775 ok checksum=16371358774300538165
rank 6: round 7800 ok checksum=1470253279172049024
rank 6: round 7825 ok checksum=17204541840007110467
rank 6: round 7850 ok checksum=14927585455063291591
rank 6: round 7875 ok checksum=6554902598329877425
rank 6: round 7900 ok checksum=661990586899449910
rank 6: round 7925 ok checksum=2700212290605913985
rank 6: round 7950 ok checksum=17703965714852719328
rank 6: round 7975 ok checksum=10872160761661293391
rank 6: round 8000 ok checksum=12576701194397542060
rank 6: round 8025 ok checksum=5797589858907516468
rank 6: round 8050 ok checksum=3701418634447424759
rank 6: round 8075 ok checksum=8156985755881862776
rank 6: round 8100 ok checksum=9882785231069623673
rank 6: round 8125 ok checksum=17681945463961835107
rank 6: round 8150 ok checksum=2438993975797925822
rank 6: round 8175 ok checksum=2483054085324416965
rank 6: round 8200 ok checksum=1062263590053097540
rank 6: round 8225 ok checksum=4503458194123312814
rank 6: round 8250 ok checksum=9730138752724054868
rank 6: round 8275 ok checksum=5744029142902134877
rank 6: round 8300 ok checksum=6551059087293908076
rank 6: round 8325 ok checksum=883234618320422961
rank 6: round 8350 ok checksum=4101144410983795619
rank 6: round 8375 ok checksum=16540427356199132119
rank 6: round 8400 ok checksum=15825171730814030020
rank 6: round 8425 ok checksum=7411252927728341108
rank 6: round 8450 ok checksum=1603224902704366178
rank 6: round 8475 ok checksum=13670032372085554284
rank 6: round 8500 ok checksum=3382711171457283331
rank 6: round 8525 ok checksum=9297577970555778840
rank 6: round 8550 ok checksum=11711391664748521630
rank 6: round 8575 ok checksum=11838170945379415000
rank 6: round 8600 ok checksum=8562945561913117248
rank 6: round 8625 ok checksum=16970682420229663384
rank 6: round 8650 ok checksum=2923951789772562753
rank 6: round 8675 ok checksum=9672861023086664701
rank 6: round 8700 ok checksum=1831897648501807354
rank 6: round 8725 ok checksum=2525004068120350544
rank 6: round 8750 ok checksum=915278175601280962
rank 6: round 8775 ok checksum=12060419799474664097
rank 6: round 8800 ok checksum=15371149079431814020
rank 6: round 8825 ok checksum=605964503449019359
rank 6: round 8850 ok checksum=11724813922953620963
rank 6: round 8875 ok checksum=5576987137296240861
rank 6: round 8900 ok checksum=12199721702408141306
rank 6: round 8925 ok checksum=14124254610514014685
rank 6: round 8950 ok checksum=11387192807278624004
rank 6: round 8975 ok checksum=1129348587740585867
rank 6: round 9000 ok checksum=18144950068992274688
rank 6: round 9025 ok checksum=6372805383986523736
rank 6: round 9050 ok checksum=11283930933700303067
rank 6: round 9075 ok checksum=1887011997976980340
rank 6: round 9100 ok checksum=12234776676542480269
rank 6: round 9125 ok checksum=12591889846618283847
rank 6: round 9150 ok checksum=13419386030488616626
rank 6: round 9175 ok checksum=4045386484305781073
rank 6: round 9200 ok checksum=654873973082317928
rank 6: round 9225 ok checksum=1032118510855141666
rank 6: round 9250 ok checksum=2721978073004454864
rank 6: round 9275 ok checksum=15870573849990512049
rank 6: round 9300 ok checksum=1312329983343898776
rank 6: round 9325 ok checksum=3440431954532518637
rank 6: round 9350 ok checksum=14551207900960789751
rank 6: round 9375 ok checksum=13216296576483890883
rank 6: round 9400 ok checksum=837711917066128712
rank 6: round 9425 ok checksum=13557663144487822528
rank 6: round 9450 ok checksum=18176911193881483894
rank 6: round 9475 ok checksum=3004565264459164952
rank 6: round 9500 ok checksum=3552889730636863047
rank 6: round 9525 ok checksum=2907614383486823204
rank 6: round 9550 ok checksum=17678953680147506242
rank 6: round 9575 ok checksum=3038952010069357972
rank 6: round 9600 ok checksum=10394669616831141396
rank 6: round 9625 ok checksum=1345852477714093548
rank 6: round 9650 ok checksum=12363409217696169125
rank 6: round 9675 ok checksum=4490199801479531641
rank 6: round 9700 ok checksum=8792385430531697294
rank 6: round 9725 ok checksum=3802572885075582308
rank 6: round 9750 ok checksum=7506547864836894774
rank 6: round 9775 ok checksum=11011194271979968941
rank 6: round 9800 ok checksum=1783477511941551712
rank 6: round 9825 ok checksum=16313458296201978747
rank 6: round 9850 ok checksum=5867710665812012823
rank 6: round 9875 ok checksum=2111890432254773161
rank 6: round 9900 ok checksum=739485605039824278
rank 6: round 9925 ok checksum=17687101988546252601
rank 6: round 9950 ok checksum=1074417242119971016
rank 6: round 9975 ok checksum=16711472507789524583
rank 6: round 10000 ok checksum=1243487178583323692
rank 6: round 10025 ok checksum=1349704378804527884
rank 6: round 10050 ok checksum=7525976021638553319
rank 6: round 10075 ok checksum=4259319645894429912
rank 6: round 10100 ok checksum=5307894722083551617
rank 6: round 10125 ok checksum=6086253593415344899
rank 6: round 10150 ok checksum=16245754420999296726
rank 6: round 10175 ok checksum=6738907444497298317
rank 6: round 10200 ok checksum=12386959149871666668
rank 6: round 10225 ok checksum=12233527447295393262
rank 6: round 10250 ok checksum=14569784413634089396
rank 6: round 10275 ok checksum=5409745965698028717
rank 6: round 10300 ok checksum=6376039101750178268
rank 6: round 10325 ok checksum=14339266745394786937
rank 6: round 10350 ok checksum=10183527910129015275
rank 6: round 10375 ok checksum=10005392792189390415
rank 6: round 10400 ok checksum=16653315719324932436
rank 6: round 10425 ok checksum=337052565205963484
rank 6: round 10450 ok checksum=10355270967744187946
rank 6: round 10475 ok checksum=5217251294168136292
rank 6: round 10500 ok checksum=754744074703832339
rank 6: round 10525 ok checksum=643110994533178624
rank 6: round 10550 ok checksum=6973479914844177542
rank 6: round 10575 ok checksum=618057313924497320
rank 6: round 10600 ok checksum=8171771181783303656
rank 6: round 10625 ok checksum=3586569066523303896
rank 6: round 10650 ok checksum=8159760234403503273
rank 6: round 10675 ok checksum=422459623600078669
rank 6: round 10700 ok checksum=7428321557279787042
rank 6: round 10725 ok checksum=6013304918095721488
rank 6: round 10750 ok checksum=15088510579487575626
rank 6: round 10775 ok checksum=1670528054411231761
rank 6: round 10800 ok checksum=967597487684131788
rank 6: round 10825 ok checksum=3688210936489674431
rank 6: round 10850 ok checksum=12358092346966016563
rank 6: round 10875 ok checksum=4000852707900697941
rank 6: round 10900 ok checksum=17960119429051919498
rank 6: round 10925 ok checksum=14898810034746416709
rank 6: round 10950 ok checksum=11065308361567823164
rank 6: round 10975 ok checksum=4579386184136317347
rank 6: round 11000 ok checksum=11461197459664183856
rank 6: round 11025 ok checksum=2675276019626584744
rank 6: round 11050 ok checksum=11020369820184455195
rank 6: round 11075 ok checksum=2168026188875352020
rank 6: round 11100 ok checksum=15382128447242316357
rank 6: round 11125 ok checksum=8283158997553763423
rank 6: round 11150 ok checksum=5678148281059544730
rank 6: round 11175 ok checksum=18232952776279170257
rank 6: round 11200 ok checksum=8483123632636480320
rank 6: round 11225 ok checksum=15481700979681061210
rank 6: round 11250 ok checksum=4258605497082253112
rank 6: round 11275 ok checksum=3905821640340111537
rank 6: round 11300 ok checksum=18376114370306128624
rank 6: round 11325 ok checksum=8221241876105134245
rank 6: round 11350 ok checksum=698739838052489143
rank 6: round 11375 ok checksum=2373592867715717851
rank 6: round 11400 ok checksum=6247705237165365368
rank 6: round 11425 ok checksum=864830147205187736
rank 6: round 11450 ok checksum=3340181232799970486
rank 6: round 11475 ok checksum=13262359655494984880
rank 6: round 11500 ok checksum=15883611350979924215
rank 6: round 11525 ok checksum=8397657187742439036
rank 6: round 11550 ok checksum=5735348264781401762
rank 6: round 11575 ok checksum=2439957492959707724
rank 6: round 11600 ok checksum=16585572860368974564
rank 6: round 11625 ok checksum=1900649491632476460
rank 6: round 11650 ok checksum=12191320473668555405
rank 6: round 11675 ok checksum=17757123829518200313
rank 6: round 11700 ok checksum=8270016653092362086
rank 6: round 11725 ok checksum=12495689206778234860
rank 6: round 11750 ok checksum=11614420894969106366
rank 6: round 11775 ok checksum=16654269288991081933
rank 6: round 11800 ok checksum=3012856349635705248
rank 6: round 11825 ok checksum=15107216794137538219
rank 6: round 11850 ok checksum=7939547186910040935
rank 6: round 11875 ok checksum=1158675717580649425
rank 6: round 11900 ok checksum=13850736961661912094
rank 6: round 11925 ok checksum=17405010451737591537
rank 6: round 11950 ok checksum=2957281544904775736
rank 6: round 11975 ok checksum=1595317409670462127
rank 6: round 12000 ok checksum=12410312837951302100
rank 6: round 12025 ok checksum=13417725359558556900
rank 6: round 12050 ok checksum=17410458976174644695
rank 6: round 12075 ok checksum=3415326342283046048
rank 6: round 12100 ok checksum=9006045601061819561
rank 6: round 12125 ok checksum=7260666057319264347
rank 6: round 12150 ok checksum=17231539473823618142
rank 6: round 12175 ok checksum=7642901029825326509
rank 6: round 12200 ok checksum=11054738341368345396
rank 6: round 12225 ok checksum=9578357174698645534
rank 6: round 12250 ok checksum=10615150681659654844
rank 6: round 12275 ok checksum=16478295351069228621
rank 6: round 12300 ok checksum=6595089101775640228
rank 6: round 12325 ok checksum=6921085187776051825
rank 6: round 12350 ok checksum=7002150298304713747
rank 6: round 12375 ok checksum=9723038407088107023
rank 6: round 12400 ok checksum=16098623966284366980
rank 6: round 12425 ok checksum=9606664074728121140
rank 6: round 12450 ok checksum=16995946671226013594
rank 6: round 12475 ok checksum=8860382664306849964
rank 6: round 12500 ok checksum=17943499131330253323
rank 6: round 12525 ok checksum=2365325660025892448
rank 6: round 12550 ok checksum=13657014941934650518
rank 6: round 12575 ok checksum=13845550967154512600
rank 6: round 12600 ok checksum=3788332674401441288
rank 6: round 12625 ok checksum=17094251002187875608
rank 6: round 12650 ok checksum=8181164306715306817
rank 6: round 12675 ok checksum=2174597530140289093
rank 6: round 12700 ok checksum=14882020169558471498
rank 6: round 12725 ok checksum=5886529037241601944
rank 6: round 12750 ok checksum=16008944258683285762
rank 6: round 12775 ok checksum=8495660861967285801
rank 6: round 12800 ok checksum=1865241636897830164
rank 6: round 12825 ok checksum=2152541910439717535
rank 6: round 12850 ok checksum=11865548925296052331
rank 6: round 12875 ok checksum=12488930706320813805
rank 6: round 12900 ok checksum=10730782557385275730
rank 6: round 12925 ok checksum=18197976255071203749
rank 6: round 12950 ok checksum=14323228487364134732
rank 6: round 12975 ok checksum=10319559306674250075
rank 6: round 13000 ok checksum=1109351852691252560
rank 6: round 13025 ok checksum=7137205193103664672
rank 6: round 13050 ok checksum=15263210870606297515
rank 6: round 13075 ok checksum=13216753972007474956
rank 6: round 13100 ok checksum=9151030443019326893
rank 6: round 13125 ok checksum=3904796139774934879
rank 6: round 13150 ok checksum=4218183634755476042
rank 6: round 13175 ok checksum=15579593606084452593
rank 6: round 13200 ok checksum=15617868043358910216
rank 6: round 13225 ok checksum=631430047910708154
rank 6: round 13250 ok checksum=9602940427729850352
rank 6: round 13275 ok checksum=7730250460550340889
rank 6: round 13300 ok checksum=16513584203929847360
rank 6: round 13325 ok checksum=2962512873029026765
rank 6: round 13350 ok checksum=4247622987986002903
rank 6: round 13375 ok checksum=6602149165179345131
rank 6: round 13400 ok checksum=9846180516571584424
rank 6: round 13425 ok checksum=5573358717859052192
rank 6: round 13450 ok checksum=11022135004021854494
rank 6: round 13475 ok checksum=2458605956323753032
rank 6: round 13500 ok checksum=1996354552012302575
rank 6: round 13525 ok checksum=11069777666464906380
rank 6: round 13550 ok checksum=17663359278622274090
rank 6: round 13575 ok checksum=1153935540251425796
rank 6: round 13600 ok checksum=14459942846561158324
rank 6: round 13625 ok checksum=16452635046152400596
rank 6: round 13650 ok checksum=3420789651969579925
rank 6: round 13675 ok checksum=415803336296913713
rank 6: round 13700 ok checksum=658336982589216950
rank 6: round 13725 ok checksum=10699536825622655252
rank 6: round 13750 ok checksum=13668447505856451302
rank 6: round 13775 ok checksum=8079025551252765405
rank 6: round 13800 ok checksum=1459532790434082952
rank 6: round 13825 ok checksum=11882327786790601003
rank 6: round 13850 ok checksum=8124433387533475343
rank 6: round 13875 ok checksum=11719651398241653673
rank 6: round 13900 ok checksum=13081824790934409486
rank 6: round 13925 ok checksum=16415193507018208441
rank 6: round 13950 ok checksum=8245240536818712136
rank 6: round 13975 ok checksum=7944622607903916775
rank 6: round 14000 ok checksum=12344479653072424484
rank 6: round 14025 ok checksum=2292164390238376204
rank 6: round 14050 ok checksum=9826956988667028143
rank 6: round 14075 ok checksum=9078674484330658528
rank 6: round 14100 ok checksum=3430941378419461185
rank 6: round 14125 ok checksum=7991954839650490123
rank 6: round 14150 ok checksum=10963104742306908510
rank 6: round 14175 ok checksum=10317870226533253069
rank 6: round 14200 ok checksum=11767262558448986540
rank 6: round 14225 ok checksum=12740696862023301366
rank 6: round 14250 ok checksum=17542809129922533316
rank 6: round 14275 ok checksum=6034534230470071221
rank 6: round 14300 ok checksum=13903699938257751972
rank 6: round 14325 ok checksum=2394932830435088073
rank 6: round 14350 ok checksum=5285188650686115643
rank 6: round 14375 ok checksum=4859359068681410255
rank 6: round 14400 ok checksum=2288422625150372508
rank 6: round 14425 ok checksum=1616909709684110508
rank 6: round 14450 ok checksum=664412937048348226
rank 6: round 14475 ok checksum=2483956170519204076
rank 6: round 14500 ok checksum=12440077497758393251
rank 6: round 14525 ok checksum=14975251391522975064
rank 6: round 14550 ok checksum=12002704878651397270
rank 6: round 14575 ok checksum=2202425405488502320
